date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:41:56	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Dec%202010%2002:41:56%20GMT	http://madrobby.github.com/scriptaculous/effect-blinddown	madrobby.github.com/scriptaculous/effect-blinddown.e.delayed	(from )
05:41:56	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Dec%202010%2002:41:56%20GMT	http://madrobby.github.com/scriptaculous/effect-blindup	madrobby.github.com/scriptaculous/effect-blindup.f.delayed	(from )
05:41:57	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Dec%202010%2002:41:56%20GMT	http://madrobby.github.com/scriptaculous/effect-dropout	madrobby.github.com/scriptaculous/effect-dropout.10.delayed	(from )
05:41:57	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Dec%202010%2002:41:57%20GMT	http://madrobby.github.com/scriptaculous/effect-fade	madrobby.github.com/scriptaculous/effect-fade.11.delayed	(from )
05:41:57	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Dec%202010%2002:41:57%20GMT	http://madrobby.github.com/scriptaculous/effect-fold	madrobby.github.com/scriptaculous/effect-fold.12.delayed	(from )
05:41:57	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Dec%202010%2002:41:57%20GMT	http://madrobby.github.com/scriptaculous/effect-grow	madrobby.github.com/scriptaculous/effect-grow.13.delayed	(from )
05:41:57	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Dec%202010%2002:41:57%20GMT	http://madrobby.github.com/scriptaculous/effect-puff	madrobby.github.com/scriptaculous/effect-puff.14.delayed	(from )
05:41:58	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Dec%202010%2002:41:58%20GMT	http://madrobby.github.com/scriptaculous/effect-pulsate	madrobby.github.com/scriptaculous/effect-pulsate.15.delayed	(from )
05:41:58	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Dec%202010%2002:41:58%20GMT	http://madrobby.github.com/scriptaculous/effect-shake	madrobby.github.com/scriptaculous/effect-shake.16.delayed	(from )
05:41:58	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Dec%202010%2002:41:58%20GMT	http://madrobby.github.com/scriptaculous/effect-shrink	madrobby.github.com/scriptaculous/effect-shrink.17.delayed	(from )
05:41:58	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Dec%202010%2002:41:58%20GMT	http://madrobby.github.com/scriptaculous/effect-slidedown	madrobby.github.com/scriptaculous/effect-slidedown.18.delayed	(from )
05:41:59	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Dec%202010%2002:41:58%20GMT	http://madrobby.github.com/scriptaculous/effect-slideup	madrobby.github.com/scriptaculous/effect-slideup.19.delayed	(from )
05:41:59	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Dec%202010%2002:41:59%20GMT	http://madrobby.github.com/scriptaculous/effect-squish	madrobby.github.com/scriptaculous/effect-squish.1a.delayed	(from )
05:41:59	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Dec%202010%2002:41:59%20GMT	http://madrobby.github.com/scriptaculous/effect-switchoff	madrobby.github.com/scriptaculous/effect-switchoff.1b.delayed	(from )
05:41:59	7771/7771	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Dec%202010%2002:41:59%20GMT	http://madrobby.github.com/scriptaculous/effectscrollto	madrobby.github.com/scriptaculous/effectscrollto.1c.delayed	(from )
05:41:59	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Dec%202010%2002:41:59%20GMT	http://madrobby.github.com/scriptaculous/effect-transitions	madrobby.github.com/scriptaculous/effect-transitions.1d.delayed	(from )
05:42:00	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Dec%202010%2002:42:00%20GMT	http://madrobby.github.com/scriptaculous/effect-methods	madrobby.github.com/scriptaculous/effect-methods.1e.delayed	(from )
05:42:00	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Dec%202010%2002:42:00%20GMT	http://madrobby.github.com/scriptaculous/effect-tagifytext	madrobby.github.com/scriptaculous/effect-tagifytext.1f.delayed	(from )
05:42:00	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Dec%202010%2002:42:00%20GMT	http://madrobby.github.com/scriptaculous/effect-multiple	madrobby.github.com/scriptaculous/effect-multiple.20.delayed	(from )
05:42:00	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Dec%202010%2002:42:00%20GMT	http://madrobby.github.com/scriptaculous/effect-toggle	madrobby.github.com/scriptaculous/effect-toggle.21.delayed	(from )
05:42:01	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Dec%202010%2002:42:00%20GMT	http://madrobby.github.com/scriptaculous/behaviours	madrobby.github.com/scriptaculous/behaviours.22.delayed	(from )
05:42:01	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Dec%202010%2002:42:01%20GMT	http://madrobby.github.com/scriptaculous/draggable	madrobby.github.com/scriptaculous/draggable.23.delayed	(from )
05:42:01	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Dec%202010%2002:42:01%20GMT	http://madrobby.github.com/scriptaculous/droppables	madrobby.github.com/scriptaculous/droppables.24.delayed	(from )
05:42:01	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Dec%202010%2002:42:01%20GMT	http://madrobby.github.com/scriptaculous/sortable	madrobby.github.com/scriptaculous/sortable.25.delayed	(from )
05:42:02	7771/7771	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Dec%202010%2002:42:01%20GMT	http://madrobby.github.com/scriptaculous/formelementdelayedobserver	madrobby.github.com/scriptaculous/formelementdelayedobserver.26.delayed	(from )
05:42:02	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Dec%202010%2002:42:02%20GMT	http://madrobby.github.com/scriptaculous/controls	madrobby.github.com/scriptaculous/controls.27.delayed	(from )
05:42:02	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Dec%202010%2002:42:02%20GMT	http://madrobby.github.com/scriptaculous/ajax-inplaceeditor	madrobby.github.com/scriptaculous/ajax-inplaceeditor.28.delayed	(from )
05:42:02	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Dec%202010%2002:42:02%20GMT	http://madrobby.github.com/scriptaculous/ajax-inplacecollectioneditor	madrobby.github.com/scriptaculous/ajax-inplacecollectioneditor.29.delayed	(from )
05:42:02	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Dec%202010%2002:42:02%20GMT	http://madrobby.github.com/scriptaculous/ajax-autocompleter	madrobby.github.com/scriptaculous/ajax-autocompleter.2a.delayed	(from )
05:42:02	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Dec%202010%2002:42:02%20GMT	http://madrobby.github.com/scriptaculous/autocompleter-local	madrobby.github.com/scriptaculous/autocompleter-local.2b.delayed	(from )
05:42:03	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Dec%202010%2002:42:03%20GMT	http://madrobby.github.com/scriptaculous/slider	madrobby.github.com/scriptaculous/slider.2c.delayed	(from )
05:42:03	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Dec%202010%2002:42:03%20GMT	http://madrobby.github.com/scriptaculous/builder	madrobby.github.com/scriptaculous/builder.2d.delayed	(from )
05:42:03	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Dec%202010%2002:42:03%20GMT	http://madrobby.github.com/scriptaculous/sound	madrobby.github.com/scriptaculous/sound.2e.delayed	(from )
05:42:03	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Dec%202010%2002:42:03%20GMT	http://madrobby.github.com/scriptaculous/unit-testing	madrobby.github.com/scriptaculous/unit-testing.2f.delayed	(from )
05:42:04	7771/7771	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Dec%202010%2002:42:03%20GMT	http://madrobby.github.com/scriptaculous/porting	madrobby.github.com/scriptaculous/porting.30.delayed	(from )
05:42:04	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Dec%202010%2002:42:04%20GMT	http://madrobby.github.com/scriptaculous/style-guide	madrobby.github.com/scriptaculous/style-guide.31.delayed	(from )
05:42:04	14924/14924	---MC-	200	added ('OK')	application/x-javascript	date:Wed,%2026%20Mar%202008%2023:38:54%20GMT	http://script.aculo.us/github/highlight.js	script.aculo.us/github/highlight.js	(from )
05:42:05	43/43	---M--	200	added ('OK')	image/gif	date:Fri,%2017%20Dec%202010%2002:42:05%20GMT	http://in.getclicky.com/66350389ns.gif	in.getclicky.com/66350389ns.gif	(from )
05:42:06	45831/45831	---M--	200	added ('OK')	image/png	etag:%22696be59d70653f57d7029600fd117086%22	http://static.jsconf.us/promotejshs.png	static.jsconf.us/promotejshs.png	(from )
05:42:06	10635/10635	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20Nov%202010%2012:52:03%20GMT	http://madrobby.github.com/scriptaculous/contribute/	madrobby.github.com/scriptaculous/contribute/index.html	(from http://madrobby.github.com/scriptaculous/)
05:42:06	0/0	---M--	301	error ('')			http://github.com/madrobby/scriptaculous/commits/master.atom	github.com/madrobby/scriptaculous/commits/master.36.delayed	(from http://madrobby.github.com/scriptaculous/)
05:42:07	16322/16322	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Nov%202010%2012:52:03%20GMT	http://madrobby.github.com/scriptaculous/images/logo.png	madrobby.github.com/scriptaculous/images/logo.png	(from http://madrobby.github.com/scriptaculous/)
05:42:07	10853/10853	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20Nov%202010%2012:52:03%20GMT	http://madrobby.github.com/scriptaculous/demos/	madrobby.github.com/scriptaculous/demos/index.html	(from http://madrobby.github.com/scriptaculous/)
05:42:07	0/0	---M--	301	error ('')			http://github.com/madrobby/scriptaculous/commits/master.atom	github.com/madrobby/scriptaculous/commits/master.37.delayed	(from http://madrobby.github.com/scriptaculous/)
05:42:07	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Dec%202010%2002:42:07%20GMT	http://madrobby.github.com/scriptaculous/puzzle-demo	madrobby.github.com/scriptaculous/puzzle-demo.38.delayed	(from http://madrobby.github.com/scriptaculous/)
05:42:07	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Dec%202010%2002:42:07%20GMT	http://madrobby.github.com/scriptaculous/combination-effects-demo	madrobby.github.com/scriptaculous/combination-effects-demo.39.delayed	(from http://madrobby.github.com/scriptaculous/)
05:42:07	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Dec%202010%2002:42:07%20GMT	http://madrobby.github.com/scriptaculous/list-morph-demo	madrobby.github.com/scriptaculous/list-morph-demo.3a.delayed	(from http://madrobby.github.com/scriptaculous/)
05:42:08	18344/18344	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20Nov%202010%2012:52:03%20GMT	http://madrobby.github.com/scriptaculous/core-effects/	madrobby.github.com/scriptaculous/core-effects/index.html	(from http://madrobby.github.com/scriptaculous/)
05:42:08	0/0	---M--	301	error ('')			http://github.com/madrobby/scriptaculous/commits/master.atom	github.com/madrobby/scriptaculous/commits/master.3b.delayed	(from http://madrobby.github.com/scriptaculous/)
05:42:09	126127/126127	---MC-	200	added ('OK')	application/x-javascript	date:Sat,%2003%20May%202008%2022:26:27%20GMT	http://script.aculo.us/prototype.js	script.aculo.us/prototype.js	(from http://madrobby.github.com/scriptaculous/)
05:42:09	2565/2565	---MC-	200	added ('OK')	application/x-javascript	date:Sat,%2010%20May%202008%2000:47:29%20GMT	http://script.aculo.us/scriptaculous.js	script.aculo.us/scriptaculous.js	(from http://madrobby.github.com/scriptaculous/)
05:42:10	7771/7771	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Dec%202010%2002:42:10%20GMT	http://madrobby.github.com/scriptaculous/effecttween	madrobby.github.com/scriptaculous/effecttween.3e.delayed	(from http://madrobby.github.com/scriptaculous/)
05:42:10	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Dec%202010%2002:42:10%20GMT	http://madrobby.github.com/scriptaculous/effect-queues	madrobby.github.com/scriptaculous/effect-queues.3f.delayed	(from http://madrobby.github.com/scriptaculous/)
05:42:10	13113/13113	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20Nov%202010%2012:52:03%20GMT	http://madrobby.github.com/scriptaculous/effect-highlight/	madrobby.github.com/scriptaculous/effect-highlight/index.html	(from http://madrobby.github.com/scriptaculous/)
05:42:10	0/0	---M--	301	error ('')			http://github.com/madrobby/scriptaculous/commits/master.atom	github.com/madrobby/scriptaculous/commits/master.40.delayed	(from http://madrobby.github.com/scriptaculous/)
05:42:11	13047/13047	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20Nov%202010%2012:52:03%20GMT	http://madrobby.github.com/scriptaculous/effect-morph/	madrobby.github.com/scriptaculous/effect-morph/index.html	(from http://madrobby.github.com/scriptaculous/)
05:42:11	0/0	---M--	301	error ('')			http://github.com/madrobby/scriptaculous/commits/master.atom	github.com/madrobby/scriptaculous/commits/master.41.delayed	(from http://madrobby.github.com/scriptaculous/)
05:42:11	11836/11836	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20Nov%202010%2012:52:03%20GMT	http://madrobby.github.com/scriptaculous/effect-move/	madrobby.github.com/scriptaculous/effect-move/index.html	(from http://madrobby.github.com/scriptaculous/)
05:42:11	0/0	---M--	301	error ('')			http://github.com/madrobby/scriptaculous/commits/master.atom	github.com/madrobby/scriptaculous/commits/master.42.delayed	(from http://madrobby.github.com/scriptaculous/)
05:42:12	11566/11566	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20Nov%202010%2012:52:03%20GMT	http://madrobby.github.com/scriptaculous/effect-opacity/	madrobby.github.com/scriptaculous/effect-opacity/index.html	(from http://madrobby.github.com/scriptaculous/)
05:42:12	0/0	---M--	301	error ('')			http://github.com/madrobby/scriptaculous/commits/master.atom	github.com/madrobby/scriptaculous/commits/master.43.delayed	(from http://madrobby.github.com/scriptaculous/)
05:42:12	12008/12008	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20Nov%202010%2012:52:03%20GMT	http://madrobby.github.com/scriptaculous/effect-scale/	madrobby.github.com/scriptaculous/effect-scale/index.html	(from http://madrobby.github.com/scriptaculous/)
05:42:12	0/0	---M--	301	error ('')			http://github.com/madrobby/scriptaculous/commits/master.atom	github.com/madrobby/scriptaculous/commits/master.44.delayed	(from http://madrobby.github.com/scriptaculous/)
05:42:13	13026/13026	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20Nov%202010%2012:52:03%20GMT	http://madrobby.github.com/scriptaculous/effect-parallel/	madrobby.github.com/scriptaculous/effect-parallel/index.html	(from http://madrobby.github.com/scriptaculous/)
05:42:13	0/0	---M--	301	error ('')			http://github.com/madrobby/scriptaculous/commits/master.atom	github.com/madrobby/scriptaculous/commits/master.45.delayed	(from http://madrobby.github.com/scriptaculous/)
05:42:13	11579/11579	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20Nov%202010%2012:52:03%20GMT	http://madrobby.github.com/scriptaculous/combination-effects/	madrobby.github.com/scriptaculous/combination-effects/index.html	(from http://madrobby.github.com/scriptaculous/)
05:42:13	0/0	---M--	301	error ('')			http://github.com/madrobby/scriptaculous/commits/master.atom	github.com/madrobby/scriptaculous/commits/master.46.delayed	(from http://madrobby.github.com/scriptaculous/)
05:42:13	0/0	---M--	301	error ('')			http://madrobby.github.com/scriptaculous/combination-effects-demo	madrobby.github.com/scriptaculous/combination-effects-demo.47.delayed	(from http://madrobby.github.com/scriptaculous/)
05:42:13	14699/14699	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20Nov%202010%2012:52:03%20GMT	http://madrobby.github.com/scriptaculous/effect-appear/	madrobby.github.com/scriptaculous/effect-appear/index.html	(from http://madrobby.github.com/scriptaculous/)
05:42:13	0/0	---M--	301	error ('')			http://github.com/madrobby/scriptaculous/commits/master.atom	github.com/madrobby/scriptaculous/commits/master.48.delayed	(from http://madrobby.github.com/scriptaculous/)
05:42:14	7771/7771	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Dec%202010%2002:42:14%20GMT	http://madrobby.github.com/scriptaculous/giving-elements-layout	madrobby.github.com/scriptaculous/giving-elements-layout.49.delayed	(from http://madrobby.github.com/scriptaculous/)
05:42:14	11499/11499	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20Nov%202010%2012:52:03%20GMT	http://madrobby.github.com/scriptaculous/effect-blinddown/	madrobby.github.com/scriptaculous/effect-blinddown/index.html	(from http://madrobby.github.com/scriptaculous/)
05:42:14	0/0	---M--	301	error ('')			http://github.com/madrobby/scriptaculous/commits/master.atom	github.com/madrobby/scriptaculous/commits/master.4a.delayed	(from http://madrobby.github.com/scriptaculous/)
05:42:14	12921/12921	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20Nov%202010%2012:52:03%20GMT	http://madrobby.github.com/scriptaculous/effect-blindup/	madrobby.github.com/scriptaculous/effect-blindup/index.html	(from http://madrobby.github.com/scriptaculous/)
05:42:14	0/0	---M--	301	error ('')			http://github.com/madrobby/scriptaculous/commits/master.atom	github.com/madrobby/scriptaculous/commits/master.4b.delayed	(from http://madrobby.github.com/scriptaculous/)
05:42:15	10607/10607	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20Nov%202010%2012:52:03%20GMT	http://madrobby.github.com/scriptaculous/effect-dropout/	madrobby.github.com/scriptaculous/effect-dropout/index.html	(from http://madrobby.github.com/scriptaculous/)
05:42:15	0/0	---M--	301	error ('')			http://github.com/madrobby/scriptaculous/commits/master.atom	github.com/madrobby/scriptaculous/commits/master.4c.delayed	(from http://madrobby.github.com/scriptaculous/)
05:42:15	12842/12842	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20Nov%202010%2012:52:03%20GMT	http://madrobby.github.com/scriptaculous/effect-fade/	madrobby.github.com/scriptaculous/effect-fade/index.html	(from http://madrobby.github.com/scriptaculous/)
05:42:15	0/0	---M--	301	error ('')			http://github.com/madrobby/scriptaculous/commits/master.atom	github.com/madrobby/scriptaculous/commits/master.4d.delayed	(from http://madrobby.github.com/scriptaculous/)
05:42:16	10977/10977	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20Nov%202010%2012:52:03%20GMT	http://madrobby.github.com/scriptaculous/effect-fold/	madrobby.github.com/scriptaculous/effect-fold/index.html	(from http://madrobby.github.com/scriptaculous/)
05:42:16	0/0	---M--	301	error ('')			http://github.com/madrobby/scriptaculous/commits/master.atom	github.com/madrobby/scriptaculous/commits/master.4e.delayed	(from http://madrobby.github.com/scriptaculous/)
05:42:16	11627/11627	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20Nov%202010%2012:52:03%20GMT	http://madrobby.github.com/scriptaculous/effect-grow/	madrobby.github.com/scriptaculous/effect-grow/index.html	(from http://madrobby.github.com/scriptaculous/)
05:42:16	0/0	---M--	301	error ('')			http://github.com/madrobby/scriptaculous/commits/master.atom	github.com/madrobby/scriptaculous/commits/master.4f.delayed	(from http://madrobby.github.com/scriptaculous/)
05:42:17	11740/11740	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20Nov%202010%2012:52:03%20GMT	http://madrobby.github.com/scriptaculous/effect-puff/	madrobby.github.com/scriptaculous/effect-puff/index.html	(from http://madrobby.github.com/scriptaculous/)
05:42:17	0/0	---M--	301	error ('')			http://github.com/madrobby/scriptaculous/commits/master.atom	github.com/madrobby/scriptaculous/commits/master.50.delayed	(from http://madrobby.github.com/scriptaculous/)
05:42:17	12077/12077	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20Nov%202010%2012:52:03%20GMT	http://madrobby.github.com/scriptaculous/effect-pulsate/	madrobby.github.com/scriptaculous/effect-pulsate/index.html	(from http://madrobby.github.com/scriptaculous/)
05:42:17	0/0	---M--	301	error ('')			http://github.com/madrobby/scriptaculous/commits/master.atom	github.com/madrobby/scriptaculous/commits/master.51.delayed	(from http://madrobby.github.com/scriptaculous/)
05:42:18	11134/11134	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20Nov%202010%2012:52:03%20GMT	http://madrobby.github.com/scriptaculous/effect-shake/	madrobby.github.com/scriptaculous/effect-shake/index.html	(from http://madrobby.github.com/scriptaculous/)
05:42:18	0/0	---M--	301	error ('')			http://github.com/madrobby/scriptaculous/commits/master.atom	github.com/madrobby/scriptaculous/commits/master.52.delayed	(from http://madrobby.github.com/scriptaculous/)
05:42:18	11650/11650	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20Nov%202010%2012:52:03%20GMT	http://madrobby.github.com/scriptaculous/effect-shrink/	madrobby.github.com/scriptaculous/effect-shrink/index.html	(from http://madrobby.github.com/scriptaculous/)
05:42:18	0/0	---M--	301	error ('')			http://github.com/madrobby/scriptaculous/commits/master.atom	github.com/madrobby/scriptaculous/commits/master.53.delayed	(from http://madrobby.github.com/scriptaculous/)
05:42:18	13541/13541	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20Nov%202010%2012:52:03%20GMT	http://madrobby.github.com/scriptaculous/effect-slidedown/	madrobby.github.com/scriptaculous/effect-slidedown/index.html	(from http://madrobby.github.com/scriptaculous/)
05:42:18	0/0	---M--	301	error ('')			http://github.com/madrobby/scriptaculous/commits/master.atom	github.com/madrobby/scriptaculous/commits/master.54.delayed	(from http://madrobby.github.com/scriptaculous/)
05:42:19	13218/13218	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20Nov%202010%2012:52:03%20GMT	http://madrobby.github.com/scriptaculous/effect-slideup/	madrobby.github.com/scriptaculous/effect-slideup/index.html	(from http://madrobby.github.com/scriptaculous/)
05:42:19	0/0	---M--	301	error ('')			http://github.com/madrobby/scriptaculous/commits/master.atom	github.com/madrobby/scriptaculous/commits/master.55.delayed	(from http://madrobby.github.com/scriptaculous/)
05:42:19	10977/10977	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20Nov%202010%2012:52:03%20GMT	http://madrobby.github.com/scriptaculous/effect-squish/	madrobby.github.com/scriptaculous/effect-squish/index.html	(from http://madrobby.github.com/scriptaculous/)
05:42:19	0/0	---M--	301	error ('')			http://github.com/madrobby/scriptaculous/commits/master.atom	github.com/madrobby/scriptaculous/commits/master.56.delayed	(from http://madrobby.github.com/scriptaculous/)
05:42:20	11016/11016	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20Nov%202010%2012:52:03%20GMT	http://madrobby.github.com/scriptaculous/effect-switchoff/	madrobby.github.com/scriptaculous/effect-switchoff/index.html	(from http://madrobby.github.com/scriptaculous/)
05:42:20	0/0	---M--	301	error ('')			http://github.com/madrobby/scriptaculous/commits/master.atom	github.com/madrobby/scriptaculous/commits/master.57.delayed	(from http://madrobby.github.com/scriptaculous/)
05:42:20	12874/12874	---MC-	200	added ('OK')	text/html	date:Fri,%2005%20Nov%202010%2012:52:03%20GMT	http://madrobby.github.com/scriptaculous/effect-transitions/	madrobby.github.com/scriptaculous/effect-transitions/index.html	(from http://madrobby.github.com/scriptaculous/)
05:42:20	0/0	---M--	301	error ('')			http://github.com/madrobby/scriptaculous/commits/master.atom	github.com/madrobby/scriptaculous/commits/master.58.delayed	(from http://madrobby.github.com/scriptaculous/)
